Crash_Condition_ID,Posted_Speed_Limit,Traffic_Control_Device,Traffic_Control_Device_Condition,Weather_Condition,Lighting_Condition,Trafficway_Type,Roadway_Surface_Condition,Road_Defect,Alignment
12286,25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",ALLEY,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12287,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DUSK,NOT DIVIDED,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12288,35,UNKNOWN,FUNCTIONING PROPERLY,CLEAR,DAWN,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT AND LEVEL
12289,10,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,OTHER,UNKNOWN,"RUT, HOLES",STRAIGHT AND LEVEL
12290,5,OTHER,OTHER,CLEAR,DAYLIGHT,OTHER,WET,OTHER,STRAIGHT AND LEVEL
12291,30,NO CONTROLS,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12292,30,STOP SIGN/FLASHER,UNKNOWN,CLEAR,DAYLIGHT,OTHER,SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12293,0,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,OTHER,DRY,SHOULDER DEFECT,STRAIGHT AND LEVEL
12294,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKING LOT,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12295,45,UNKNOWN,NO CONTROLS,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,STRAIGHT AND LEVEL
12296,30,YIELD,UNKNOWN,CLEAR,DAYLIGHT,UNKNOWN,DRY,UNKNOWN,STRAIGHT AND LEVEL
12297,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,ICE,NO DEFECTS,STRAIGHT AND LEVEL
12298,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
12299,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,CENTER TURN LANE,WET,NO DEFECTS,STRAIGHT AND LEVEL
12300,55,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,DRY,UNKNOWN,STRAIGHT AND LEVEL
12301,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,RAMP,DRY,NO DEFECTS,STRAIGHT AND LEVEL
12302,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
12303,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),ICE,UNKNOWN,STRAIGHT AND LEVEL
12304,40,DELINEATORS,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,OTHER,WET,NO DEFECTS,STRAIGHT AND LEVEL
12305,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,DRIVEWAY,DRY,NO DEFECTS,CURVE ON GRADE
12306,30,NO CONTROLS,OTHER,OTHER,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
12307,40,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAWN,NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
12308,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAWN,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
12309,15,NO CONTROLS,NO CONTROLS,SNOW,DARKNESS,UNKNOWN,WET,"RUT, HOLES",STRAIGHT AND LEVEL
12310,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,OTHER,"DARKNESS, LIGHTED ROAD",CENTER TURN LANE,DRY,NO DEFECTS,STRAIGHT AND LEVEL
12311,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,ICE,NO DEFECTS,STRAIGHT ON HILLCREST
12312,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,STRAIGHT AND LEVEL
12313,20,NO CONTROLS,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,STRAIGHT AND LEVEL
12314,30,UNKNOWN,UNKNOWN,UNKNOWN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,OTHER,NO DEFECTS,STRAIGHT AND LEVEL
12315,35,UNKNOWN,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12316,5,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKING LOT,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12317,25,UNKNOWN,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
12318,25,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,ONE-WAY,SNOW OR SLUSH,NO DEFECTS,"CURVE, LEVEL"
12319,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",ALLEY,WET,NO DEFECTS,STRAIGHT AND LEVEL
12320,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT ON HILLCREST
12321,30,TRAFFIC SIGNAL,UNKNOWN,SNOW,DUSK,NOT DIVIDED,SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12322,35,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DUSK,NOT DIVIDED,WET,UNKNOWN,STRAIGHT AND LEVEL
12323,30,NO CONTROLS,NO CONTROLS,OTHER,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT AND LEVEL
12324,30,LANE USE MARKING,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,STRAIGHT AND LEVEL
12325,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12326,20,STOP SIGN/FLASHER,OTHER,CLEAR,DAWN,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,STRAIGHT AND LEVEL
12327,25,NO CONTROLS,UNKNOWN,CLOUDY/OVERCAST,DAWN,ONE-WAY,SNOW OR SLUSH,OTHER,STRAIGHT AND LEVEL
12328,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,SNOW OR SLUSH,NO DEFECTS,"CURVE, LEVEL"
12329,25,NO CONTROLS,UNKNOWN,UNKNOWN,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
12330,35,STOP SIGN/FLASHER,FUNCTIONING IMPROPERLY,CLEAR,DAYLIGHT,NOT DIVIDED,DRY,UNKNOWN,STRAIGHT AND LEVEL
12331,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,UNKNOWN,STRAIGHT ON GRADE
12332,30,OTHER,UNKNOWN,CLEAR,DAYLIGHT,CENTER TURN LANE,SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12333,20,NO CONTROLS,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PARKING LOT,DRY,NO DEFECTS,STRAIGHT AND LEVEL
12334,15,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,ALLEY,ICE,UNKNOWN,STRAIGHT AND LEVEL
12335,30,NO CONTROLS,NO CONTROLS,CLEAR,DAWN,NOT DIVIDED,WET,"RUT, HOLES",STRAIGHT AND LEVEL
12336,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ONE-WAY,SNOW OR SLUSH,WORN SURFACE,STRAIGHT AND LEVEL
12337,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,NOT DIVIDED,SNOW OR SLUSH,"RUT, HOLES",STRAIGHT AND LEVEL
12338,20,STOP SIGN/FLASHER,FUNCTIONING IMPROPERLY,CLEAR,DAYLIGHT,OTHER,DRY,NO DEFECTS,STRAIGHT AND LEVEL
12339,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,SNOW OR SLUSH,NO DEFECTS,"CURVE, LEVEL"
12340,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,OTHER,DAYLIGHT,OTHER,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12341,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
12342,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,RAMP,DRY,NO DEFECTS,CURVE ON GRADE
12343,30,OTHER,OTHER,CLEAR,DAYLIGHT,NOT DIVIDED,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12344,45,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,WET,NO DEFECTS,STRAIGHT AND LEVEL
12345,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,CENTER TURN LANE,ICE,NO DEFECTS,STRAIGHT AND LEVEL
12346,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,NOT DIVIDED,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12347,40,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),ICE,UNKNOWN,STRAIGHT ON GRADE
12348,30,STOP SIGN/FLASHER,FUNCTIONING IMPROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12349,30,NO CONTROLS,NO CONTROLS,OTHER,DAYLIGHT,NOT DIVIDED,ICE,NO DEFECTS,STRAIGHT ON GRADE
12350,30,SCHOOL ZONE,NO CONTROLS,SNOW,DAYLIGHT,NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
12351,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,OTHER,OTHER,"CURVE, LEVEL"
12352,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,OTHER,OTHER,CURVE ON HILLCREST
12353,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,UNKNOWN,NO DEFECTS,CURVE ON GRADE
12354,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,WET,NO DEFECTS,STRAIGHT ON GRADE
12355,0,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,ICE,NO DEFECTS,STRAIGHT AND LEVEL
12356,40,LANE USE MARKING,FUNCTIONING PROPERLY,CLEAR,DAWN,DIVIDED - W/MEDIAN BARRIER,OTHER,NO DEFECTS,STRAIGHT AND LEVEL
12357,25,NO CONTROLS,NO CONTROLS,CLEAR,UNKNOWN,ONE-WAY,WET,NO DEFECTS,STRAIGHT AND LEVEL
12358,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DARKNESS,CENTER TURN LANE,DRY,NO DEFECTS,STRAIGHT AND LEVEL
12359,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",ONE-WAY,WET,"RUT, HOLES",STRAIGHT AND LEVEL
12360,30,TRAFFIC SIGNAL,FUNCTIONING IMPROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,ICE,NO DEFECTS,STRAIGHT AND LEVEL
12361,30,NO CONTROLS,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",ONE-WAY,WET,NO DEFECTS,STRAIGHT AND LEVEL
12362,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),ICE,NO DEFECTS,STRAIGHT AND LEVEL
12363,15,LANE USE MARKING,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",ALLEY,SNOW OR SLUSH,OTHER,STRAIGHT AND LEVEL
12364,25,STOP SIGN/FLASHER,FUNCTIONING IMPROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER,ICE,NO DEFECTS,STRAIGHT AND LEVEL
12365,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ONE-WAY,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
12366,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12367,50,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,WET,NO DEFECTS,STRAIGHT AND LEVEL
12368,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DARKNESS,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,STRAIGHT AND LEVEL
12369,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",RAMP,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12370,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,SNOW OR SLUSH,WORN SURFACE,STRAIGHT AND LEVEL
12371,35,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,ICE,NO DEFECTS,STRAIGHT AND LEVEL
12372,15,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PARKING LOT,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12373,35,NO CONTROLS,NO CONTROLS,OTHER,"DARKNESS, LIGHTED ROAD",CENTER TURN LANE,WET,NO DEFECTS,STRAIGHT AND LEVEL
12374,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,DIVIDED - W/MEDIAN (NOT RAISED),WET,UNKNOWN,STRAIGHT AND LEVEL
12375,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,ICE,UNKNOWN,STRAIGHT AND LEVEL
12376,40,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,OTHER,"DARKNESS, LIGHTED ROAD",OTHER,WET,NO DEFECTS,"CURVE, LEVEL"
12377,35,NO CONTROLS,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12378,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
12379,0,NO CONTROLS,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12380,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DUSK,NOT DIVIDED,SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12381,20,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,OTHER,OTHER,OTHER,STRAIGHT AND LEVEL
12382,35,NO CONTROLS,NO CONTROLS,SNOW,DUSK,NOT DIVIDED,WET,UNKNOWN,STRAIGHT AND LEVEL
12383,30,NO CONTROLS,NO CONTROLS,SNOW,DUSK,PARKING LOT,ICE,NO DEFECTS,STRAIGHT AND LEVEL
12384,20,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DARKNESS,NOT DIVIDED,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12385,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,NOT DIVIDED,SNOW OR SLUSH,SHOULDER DEFECT,STRAIGHT AND LEVEL
12386,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DARKNESS,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,STRAIGHT AND LEVEL
12387,40,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,DRY,NO DEFECTS,STRAIGHT AND LEVEL
12388,30,NO CONTROLS,NO CONTROLS,RAIN,DUSK,NOT DIVIDED,SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12389,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,NOT DIVIDED,UNKNOWN,UNKNOWN,STRAIGHT ON HILLCREST
12390,20,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
12391,30,OTHER,OTHER,CLEAR,DAYLIGHT,ONE-WAY,SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12392,40,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,ICE,NO DEFECTS,CURVE ON HILLCREST
12393,35,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
12394,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,STRAIGHT AND LEVEL
12395,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKING LOT,SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12396,25,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
12397,20,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,PARKING LOT,WET,UNKNOWN,STRAIGHT AND LEVEL
12398,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,"RUT, HOLES",STRAIGHT AND LEVEL
12399,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,PARKING LOT,WET,UNKNOWN,STRAIGHT AND LEVEL
12400,30,UNKNOWN,NO CONTROLS,SNOW,DAYLIGHT,OTHER,WET,NO DEFECTS,STRAIGHT AND LEVEL
12401,30,TRAFFIC SIGNAL,OTHER,SNOW,DAYLIGHT,CENTER TURN LANE,WET,NO DEFECTS,STRAIGHT AND LEVEL
12402,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,"RUT, HOLES",STRAIGHT AND LEVEL
12403,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),WET,"RUT, HOLES",STRAIGHT AND LEVEL
12404,15,NO CONTROLS,NO CONTROLS,SNOW,UNKNOWN,PARKING LOT,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12405,2,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,ALLEY,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12406,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,SNOW,DAYLIGHT,DRIVEWAY,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12407,30,NO CONTROLS,OTHER,SNOW,DAYLIGHT,NOT DIVIDED,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12408,20,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12409,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAWN,DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12410,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DAYLIGHT,ONE-WAY,SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12411,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DAYLIGHT,NOT DIVIDED,ICE,UNKNOWN,STRAIGHT AND LEVEL
12412,25,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,PARKING LOT,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12413,30,NO CONTROLS,FUNCTIONING PROPERLY,SNOW,DAYLIGHT,ONE-WAY,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12414,30,STOP SIGN/FLASHER,UNKNOWN,SNOW,DAYLIGHT,NOT DIVIDED,SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12415,30,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,NOT DIVIDED,SNOW OR SLUSH,NO DEFECTS,CURVE ON GRADE
12416,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAWN,NOT DIVIDED,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12417,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12418,30,NO CONTROLS,NO CONTROLS,CLEAR,DAWN,DRIVEWAY,WET,OTHER,STRAIGHT AND LEVEL
12419,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,WORN SURFACE,STRAIGHT AND LEVEL
12420,10,STOP SIGN/FLASHER,NO CONTROLS,SNOW,DAYLIGHT,ONE-WAY,WET,NO DEFECTS,STRAIGHT AND LEVEL
12421,30,NO CONTROLS,OTHER,SNOW,DARKNESS,NOT DIVIDED,WET,UNKNOWN,STRAIGHT AND LEVEL
12422,55,NO CONTROLS,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",ONE-WAY,SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12423,30,NO CONTROLS,UNKNOWN,SNOW,"DARKNESS, LIGHTED ROAD",ONE-WAY,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12424,45,NO CONTROLS,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,WET,NO DEFECTS,STRAIGHT AND LEVEL
12425,15,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",UNKNOWN,WET,NO DEFECTS,STRAIGHT AND LEVEL
12426,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DARKNESS,ONE-WAY,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12427,25,NO CONTROLS,NO CONTROLS,SNOW,DARKNESS,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,STRAIGHT AND LEVEL
12428,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DARKNESS,ONE-WAY,SNOW OR SLUSH,"RUT, HOLES",STRAIGHT AND LEVEL
12429,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DARKNESS,NOT DIVIDED,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12430,30,NO CONTROLS,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),WET,SHOULDER DEFECT,STRAIGHT AND LEVEL
12431,30,UNKNOWN,UNKNOWN,SNOW,DARKNESS,DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12432,30,UNKNOWN,UNKNOWN,SNOW,UNKNOWN,ONE-WAY,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12433,30,NO CONTROLS,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",ONE-WAY,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12434,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DARKNESS,DIVIDED - W/MEDIAN BARRIER,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12435,40,NO CONTROLS,NO CONTROLS,SNOW,DUSK,DIVIDED - W/MEDIAN BARRIER,WET,NO DEFECTS,STRAIGHT AND LEVEL
12436,35,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,WET,NO DEFECTS,STRAIGHT AND LEVEL
12437,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,PARKING LOT,WET,NO DEFECTS,STRAIGHT AND LEVEL
12438,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,SNOW OR SLUSH,NO DEFECTS,STRAIGHT AND LEVEL
12439,25,STOP SIGN/FLASHER,OTHER,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,ICE,UNKNOWN,STRAIGHT AND LEVEL
12440,30,OTHER,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",UNKNOWN,SNOW OR SLUSH,UNKNOWN,STRAIGHT AND LEVEL
12441,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DUSK,ONE-WAY,WET,UNKNOWN,STRAIGHT AND LEVEL
12442,0,NO CONTROLS,NO CONTROLS,SNOW,UNKNOWN,PARKING LOT,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
