Crash_Location_ID,Street_No,Street_Direction,Beat_Of_Occurrence,Latitude,Longitude,Location
1929,7228,S,1206,41.73693550447631,-87.54833484396306,POINT (-87.8738 42.0002)
1930,3274,E,1544,41.93179301818081,-87.73499613221742,POINT (-87.8340 41.8573)
1931,7001,W,1611,41.92568194319956,-87.67521179142364,POINT (-87.8742 41.7561)
1932,146,N,1906,41.86357896190271,-87.63160574717709,POINT (-87.5398 41.8283)
1933,5011,E,1387,41.72081242887431,-87.78413544173819,POINT (-87.7697 41.8306)
1934,3041,E,1768,41.676866922930095,-87.63755730509355,POINT (-87.7984 41.6488)
1935,9655,W,1699,41.66441065882571,-87.65608315430234,POINT (-87.9340 41.7751)
1936,9777,S,1076,41.86522450532429,-87.64362307977294,POINT (-87.8756 41.9211)
1937,483,W,1177,41.953513421274266,-87.73452344191406,POINT (-87.7631 41.8338)
1938,3180,E,1827,41.96616556407675,-87.77916629943752,POINT (-87.9112 41.7328)
1939,1250,E,1799,41.81617638825051,-87.84672548095222,POINT (-87.7255 41.7673)
1940,631,S,1349,41.938023093736554,-87.59365693182362,POINT (-87.7489 41.9680)
1941,8854,S,1255,41.99981447460959,-87.6844929804567,POINT (-87.6178 41.8397)
1942,2853,S,1837,41.744564642745466,-87.75337207763904,POINT (-87.6629 41.8408)
1943,988,W,1702,41.79122493162469,-87.54352171918154,POINT (-87.7527 42.0054)
1944,7623,S,1308,41.99396201718674,-87.91990769874704,POINT (-87.8456 41.7619)
1945,7328,E,1345,41.76852776758057,-87.58292778301387,POINT (-87.6347 41.8222)
1946,9739,E,1127,41.98727299032229,-87.52101531096268,POINT (-87.6427 41.9485)
1947,8842,N,1937,42.0127970476567,-87.56748431342919,POINT (-87.8756 41.9284)
1948,9161,W,1287,41.89148807685828,-87.59961663404144,POINT (-87.5558 41.7410)
1949,1101,N,1766,41.950418310011585,-87.78279148276934,POINT (-87.9129 41.6974)
1950,6653,E,1725,41.92482731440401,-87.84284804344983,POINT (-87.9169 41.9063)
1951,8633,N,1762,41.9058230178939,-87.63136278139017,POINT (-87.8613 41.7379)
1952,7422,E,1596,41.75663380773287,-87.8120783461588,POINT (-87.5580 41.9906)
1953,5017,N,1487,41.66169584840502,-87.8660633334949,POINT (-87.7216 41.6891)
1954,770,S,1383,41.77035965835747,-87.60965912741649,POINT (-87.6091 41.7610)
1955,1344,N,1406,41.893435674377486,-87.80873166606058,POINT (-87.8443 41.6608)
1956,4359,S,1388,41.678961095326564,-87.55593447361531,POINT (-87.7341 41.9073)
1957,9770,S,1525,41.64452883353173,-87.58693428917596,POINT (-87.7895 41.9787)
1958,6781,W,1557,41.69308310158912,-87.58399106160611,POINT (-87.5923 41.8816)
1959,6603,S,1639,41.9119796520361,-87.61594071505655,POINT (-87.9305 41.9963)
1960,2350,S,1938,42.00966160662945,-87.5700298020146,POINT (-87.8376 41.6888)
1961,5700,N,1626,42.013564585853636,-87.60158630528518,POINT (-87.8759 41.6733)
1962,1242,E,1945,41.82771207667327,-87.68694522729861,POINT (-87.5791 41.9586)
1963,1126,W,1276,41.970353874377096,-87.81575445819561,POINT (-87.7436 41.9651)
1964,9383,S,1500,41.919994053185576,-87.56695213885006,POINT (-87.7702 41.9558)
1965,6765,W,1717,41.83039529005415,-87.58694647843525,POINT (-87.7512 41.9436)
1966,5102,N,1337,41.85764900252293,-87.74139068467157,POINT (-87.5318 41.7776)
1967,7844,S,1950,41.69214631571441,-87.92358695187917,POINT (-87.5829 41.7226)
1968,73,N,1932,41.99631135503431,-87.67181163449119,POINT (-87.6433 41.9929)
1969,5473,W,1481,41.77373331287808,-87.91874932145583,POINT (-87.8180 41.7567)
1970,5190,N,1897,41.809536717453724,-87.55096241602367,POINT (-87.8706 41.7914)
1971,2473,W,1911,41.895230887779206,-87.53611487221737,POINT (-87.5530 41.9058)
1972,708,N,1973,41.76688293918009,-87.86041413872216,POINT (-87.7623 41.7515)
1973,1805,W,1273,41.736618481175796,-87.65591646121693,POINT (-87.8229 41.9513)
1974,6705,E,1920,41.87979876944269,-87.90124701808364,POINT (-87.7422 41.6666)
1975,3714,N,1058,41.649493951267104,-87.63360288999928,POINT (-87.5545 41.9406)
1976,5052,N,1328,41.91387554257014,-87.79413918021588,POINT (-87.7774 41.8687)
1977,2476,E,1731,41.83532888055308,-87.65395895307321,POINT (-87.7037 41.8577)
1978,3611,E,1109,41.87018641759796,-87.78339186613508,POINT (-87.6028 41.8142)
1979,4256,N,1279,41.880114460513816,-87.87886164587003,POINT (-87.7606 41.7453)
1980,7398,E,1686,41.84027905946718,-87.76943380818892,POINT (-87.8419 41.8163)
1981,1736,S,1328,41.861362835427485,-87.89267711881338,POINT (-87.5223 41.8110)
1982,9778,W,1776,41.899839516338155,-87.69770902450968,POINT (-87.5382 41.8618)
1983,8259,W,1315,41.92618516192828,-87.92280035649722,POINT (-87.5857 41.7470)
1984,7980,W,1474,41.91643190868873,-87.71852573456806,POINT (-87.6509 41.6695)
1985,2429,S,1111,41.970454253938264,-87.56772516821987,POINT (-87.8162 41.6951)
1986,7427,E,1699,41.71198850460362,-87.58809322654986,POINT (-87.5564 41.9057)
1987,8534,E,1781,41.792436228406885,-87.56923168615687,POINT (-87.8243 41.6485)
1988,5250,N,1935,42.0001625050855,-87.55273950310661,POINT (-87.6037 41.9654)
1989,5292,E,1229,41.790704418266806,-87.8960982870922,POINT (-87.5543 41.9039)
1990,2818,N,1497,41.68745062922425,-87.8859261747922,POINT (-87.6867 41.9319)
1991,9425,S,1156,41.83966914801763,-87.70605714134848,POINT (-87.6027 41.9577)
1992,3875,W,1473,41.6816065695707,-87.56453147926173,POINT (-87.6075 41.6866)
1993,9687,W,1701,41.71708423071659,-87.5307732282599,POINT (-87.8589 41.9525)
1994,4212,W,1272,42.019361127496964,-87.9205699947172,POINT (-87.6595 41.8318)
1995,662,E,1887,41.845717802590535,-87.79057488463572,POINT (-87.9007 41.9765)
1996,3375,N,1002,41.74794218783536,-87.8505844130428,POINT (-87.7267 41.9769)
1997,9209,N,1758,42.01801448273809,-87.62249434344888,POINT (-87.8719 41.6492)
1998,208,S,1722,42.00729238905096,-87.67111857521445,POINT (-87.7651 41.7855)
1999,2666,E,1511,41.80748083561202,-87.88964702677679,POINT (-87.5901 41.8400)
2000,2494,S,1913,41.738953181339404,-87.7369207317067,POINT (-87.5254 41.8978)
